402,749,19
403,615,25
404,403,17
405,533,75
406,726,84
407,897,52
408,500,46
409,667,72
410,311,57
411,449,46
412,127,88
413,502,6
414,982,36
415,155,68
416,968,103
417,298,80
418,872,42
419,455,13
420,334,107
421,286,97
422,670,101
423,838,33
424,394,27
425,930,84
426,550,18
427,33,27
428,581,42
429,422,68
430,328,86
431,902,24
432,324,38
433,695,59
434,977,36
435,910,22
436,323,13
437,667,7
438,563,30
439,953,102
440,293,63
441,650,31
442,880,15
443,900,67
444,519,56
445,968,25
446,634,48
447,574,36
448,170,26
449,938,107
450,238,19
451,17,11
452,558,67
453,405,99
454,698,63
455,217,46
456,513,100
457,233,9
458,741,33
459,956,63
460,63,41
461,698,45
462,8,52
463,834,110
464,426,7
465,338,107
466,673,18
467,562,13
468,81,71
469,630,84
470,640,71
471,127,53
472,395,107
473,670,35
474,968,28
475,108,80
476,227,72
477,810,17
478,688,61
479,169,81
480,80,91
481,697,13
482,891,101
483,738,82
484,589,22
485,136,62
486,618,29
487,421,20
488,670,48
489,478,20
490,967,44
491,926,79
492,402,107
493,235,41
494,650,67
495,550,40
496,13,95
497,684,45
498,435,41
499,847,11
500,579,96
501,928,74
502,616,90
503,856,79
504,275,5
505,427,14
506,103,60
507,671,41
508,976,102
509,803,46
510,695,27
511,176,36
512,56,85
513,865,78
514,729,60
515,35,69
516,230,57
517,494,70
518,88,80
519,356,85
520,231,62
521,41,6
522,768,105
523,109,9
524,80,85
525,577,103
526,538,72
527,747,105
528,403,104
529,160,8
530,658,34
531,242,59
532,903,68
533,602,80
534,131,24
535,37,103
536,844,85
537,264,72
538,845,12
539,66,44
540,270,86
541,867,27
542,677,36
543,377,86
544,330,58
545,880,40
546,506,92
547,110,25
548,482,51
549,356,102
550,446,67
551,715,6
552,188,73
553,59,22
554,120,96
555,946,57
556,209,40
557,688,26
558,887,26
559,708,78
560,693,106
561,453,14
562,914,90
563,412,9
564,968,51
565,744,74
566,783,96
567,109,29
568,706,35
569,333,105
570,755,99
571,674,53
572,1000,40
573,723,81
574,840,40
575,338,80
576,69,106
577,248,28
578,65,82
579,792,88
580,844,8
581,400,81
582,50,30
583,314,104
584,637,81
585,380,42
586,467,108
587,442,80
588,854,77
589,479,90
590,491,80
591,93,50
592,35,38
593,344,99
594,348,85
595,582,13
596,3,47
597,206,27
598,237,31
599,612,91
600,669,42
601,879,13
602,652,83
603,485,90
604,326,57
605,216,39
606,380,88
607,364,28
608,184,9
609,797,110
610,732,67
611,287,9
612,75,102
613,412,74
614,838,19
615,793,31
616,901,41
617,693,38
618,973,47
619,654,22
620,626,30
621,287,107
622,994,86
623,176,64
624,218,51
625,991,91
626,968,107
627,5,34
628,859,99
629,140,82
630,299,108
631,747,31
632,914,38
633,74,108
634,518,40
635,800,81
636,454,16
637,99,15
638,747,97
639,476,71
640,137,66
641,818,90
642,341,100
643,573,36
644,395,36
645,88,83
646,913,38
647,707,73
648,995,44
649,270,35
650,788,31
651,838,106
652,711,85
653,950,60
654,591,64
655,769,106
656,939,37
657,480,97
658,424,16
659,326,107
660,751,15
661,541,29
662,250,85
663,947,73
664,842,92
665,666,51
666,74,5
667,543,38
668,974,26
669,529,103
670,387,19
671,138,7
672,858,77
673,631,11
674,641,60
675,382,78
676,494,74
677,268,24
678,940,102
679,937,100
680,456,79
681,699,91
682,61,34
683,759,97
684,847,100
685,383,18
686,109,27
687,467,33
688,294,79
689,784,40
690,478,51
691,939,18
692,670,46
693,664,8
694,260,89
695,384,35
696,726,71
697,368,84
698,543,55
699,334,83
700,227,92
701,937,97
702,517,103
703,492,46
704,760,25
705,763,83
706,82,7
707,779,39
708,29,60
709,240,25
710,799,90
711,898,99
712,957,85
713,294,45
714,609,68
715,445,27
716,92,84
717,531,11
718,764,63
719,521,15
720,457,105
721,319,82
722,436,16
723,495,48
724,938,95
725,978,108
726,314,30
727,487,39
728,110,86
729,148,58
730,908,86
731,742,106
732,768,100
733,340,59
734,352,103
735,424,74
736,235,64
737,606,39
738,728,48
739,562,28
740,833,84
741,739,89
742,201,13
743,4,82
744,3,91
745,165,84
746,190,78
747,995,85
748,965,99
749,480,7
750,399,56
751,290,19
752,796,44
753,356,56
754,130,108
755,229,110
756,5,85
757,282,18
758,271,102
759,875,106
760,96,46
761,358,13
762,438,24
763,639,96
764,633,97
765,435,100
766,483,22
767,491,5
768,1000,51
769,93,51
770,395,106
771,161,44
772,814,99
773,950,5
774,20,30
775,359,7
776,528,19
777,68,18
778,407,18
779,192,82
780,464,103
781,837,56
782,389,57
783,776,66
784,214,75
785,577,38
786,941,6
787,803,105
788,74,38
789,995,24
790,641,36
791,273,15
792,5,72
793,967,47
794,943,95
795,394,96
796,312,22
797,284,60
798,581,20
799,696,105
800,505,88
801,1,71
802,256,7
803,523,59
804,680,7
805,169,78
806,614,101
807,156,56
808,737,82
809,290,28
810,179,99
811,682,77
812,135,56
813,192,82
814,971,95
815,612,22
816,490,81
817,554,45
818,562,28
819,301,53
820,426,74
821,878,66
822,60,20
823,11,45
824,883,58
825,269,40
826,235,83
827,657,12
828,379,39
829,320,66
830,757,9
831,435,56
832,433,51
833,808,69
834,612,92
835,689,27
836,559,103
837,130,60
838,1000,85
839,381,74
840,550,14
841,799,97
842,60,41
843,825,6
844,139,74
845,725,73
846,51,78
847,816,23
848,597,8
849,53,26
850,636,50
851,345,103
852,826,62
853,943,14
854,899,25
855,118,57
856,839,26
857,989,7
858,12,80
859,342,22
860,789,9
861,54,101
862,770,95
863,37,45
864,571,17
865,265,61
866,621,42
867,537,23
868,153,18
869,462,28
870,94,25
871,365,99
872,817,72
873,646,5
874,833,29
875,609,110
876,565,99
877,203,75
878,472,74
879,158,15
880,950,19
881,817,29
882,234,20
883,747,7
884,888,17
885,481,16
886,738,88
887,70,68
888,748,68
889,729,8
890,536,42
891,725,17
892,833,105
893,245,26
894,984,8
895,700,37
896,425,63
897,715,39
898,837,85
899,91,71
900,536,52
901,964,26
902,494,27
903,838,45
904,636,22
905,395,107
906,854,96
907,286,36
908,55,72
909,540,17
910,524,36
911,510,40
912,449,20
913,184,95
914,167,90
915,274,17
916,262,75
917,724,92
918,77,95
919,149,107
920,799,83
921,845,63
922,830,93
923,175,12
924,633,22
925,962,53
926,736,81
927,341,53
928,575,64
929,580,83
930,778,17
931,482,110
932,796,60
933,182,90
934,466,28
935,514,36
936,489,47
937,9,102
938,763,88
939,305,102
940,251,47
941,505,107
942,404,14
943,214,57
944,220,108
945,261,73
946,366,57
947,980,24
948,460,18
949,951,99
950,825,29
951,100,6
952,89,95
953,788,97
954,832,93
955,843,73
956,686,39
957,793,102
958,950,63
959,977,75
960,634,88
961,687,91
962,652,34
963,433,95
964,487,69
965,104,67
966,940,8
967,136,45
968,71,81
969,759,61
970,805,8
971,319,27
972,217,29
973,337,15
974,542,63
975,241,40
976,356,84
977,37,19
978,662,48
979,42,88
980,593,91
981,968,38
982,288,103
983,931,31
984,698,82
985,896,94
986,786,41
987,882,71
988,401,90
989,943,77
990,191,63
991,299,9
992,862,44
993,749,89
994,691,19
995,140,80
996,657,78
997,102,46
998,4,31
999,646,52
1000,70,72
